242;233;87;213;land;true;forest;1
243;171;89;247;land;false;jungle;1
244;210;235;60;land;true;forest;1
245;120;176;250;land;false;mountain;1
246;121;155;227;land;false;urban;1
247;136;193;190;land;true;plains;1
248;198;242;94;land;true;forest;1
249;164;237;161;land;true;mountain;1
250;247;202;65;land;true;forest;1
251;253;122;157;land;false;plains;1
252;210;251;206;land;false;plains;1
253;227;157;193;land;false;mountain;1
254;217;144;194;land;false;plains;1
255;203;53;253;land;false;forest;1
256;239;64;221;land;false;mountain;1
257;221;150;172;land;true;plains;1
258;233;234;90;land;false;plains;1
259;133;211;211;land;false;plains;1
260;193;95;252;land;true;urban;1
261;248;156;128;land;false;plains;1
262;200;242;193;land;false;forest;1
263;215;227;192;land;true;mountain;1
264;250;172;220;land;false;mountain;1
265;245;188;112;land;true;plains;1
266;189;151;250;land;false;mountain;1
267;84;250;177;land;false;marsh;1
268;162;176;199;land;false;plains;1
269;108;213;215;land;true;hills;1
270;203;177;146;land;false;urban;1
271;117;165;235;land;false;mountain;1
272;235;229;77;land;false;plains;1
273;175;242;114;land;false;mountain;1
274;59;242;212;land;false;forest;1
275;53;243;235;land;false;hills;1
276;191;244;114;land;false;plains;1
277;227;144;161;land;false;plains;1
278;253;201;237;land;false;plains;1
279;142;230;163;land;false;mountain;1
280;248;177;253;land;false;hills;1
281;83;237;252;land;false;urban;1
282;233;166;186;land;false;plains;1
283;198;231;207;land;false;plains;1
284;233;223;191;land;false;urban;1
285;212;124;242;land;false;forest;1
286;250;238;70;land;true;forest;1
287;82;245;234;land;false;plains;1
288;194;185;249;land;false;forest;1
289;156;190;160;land;false;urban;1
290;248;202;104;land;false;hills;1
291;56;235;235;land;true;mountain;1
292;209;102;192;land;false;urban;1
293;248;93;169;land;false;hills;1
294;128;202;237;land;false;hills;1
295;83;240;220;land;false;plains;1
296;175;200;126;land;false;urban;1
297;180;231;167;land;true;plains;1
298;154;173;207;land;false;plains;1
299;174;155;190;land;false;plains;1
300;164;149;239;land;false;plains;1
301;219;242;87;land;true;plains;1
302;158;140;220;land;true;plains;1
303;241;95;243;land;false;forest;1
304;196;114;246;land;false;mountain;1
305;210;219;180;land;true;plains;1
306;171;168;241;land;false;forest;1
307;201;233;158;land;false;plains;1
308;167;142;204;land;false;plains;1
309;241;83;197;land;false;plains;1
310;200;208;169;land;false;plains;1
311;204;232;163;land;true;urban;1
312;69;245;244;land;false;plains;1
313;180;252;223;land;false;mountain;1
314;236;223;204;land;false;mountain;1
315;122;184;229;land;false;forest;1
316;214;141;185;land;false;marsh;1
317;150;248;137;land;true;forest;1
318;180;191;238;land;false;plains;1
319;186;230;131;land;true;plains;1
320;247;202;102;land;true;plains;1
321;188;112;242;land;false;forest;1
322;117;235;165;land;false;hills;1
323;177;246;188;land;false;forest;1
324;198;234;193;land;false;forest;1
325;232;115;206;land;true;marsh;1
326;243;212;116;land;false;marsh;1
327;210;215;85;land;false;forest;1
328;223;224;235;land;false;plains;1
329;90;250;221;land;false;plains;1
330;129;252;175;land;false;plains;1
331;225;171;217;land;true;plains;1
332;236;249;125;land;false;hills;1
333;194;174;143;land;false;urban;1
334;245;110;237;land;true;urban;1
335;122;227;231;land;false;forest;1
336;180;116;253;land;false;plains;1
337;123;227;221;land;true;plains;1
338;253;86;252;land;true;plains;1
339;226;216;219;land;false;plains;1
340;172;227;236;land;false;jungle;1
341;192;169;173;land;false;plains;1
342;249;192;247;land;false;mountain;1
343;85;184;242;land;false;plains;1
344;83;242;217;land;false;plains;1
345;182;137;215;land;true;jungle;1
346;187;185;203;land;false;plains;1
347;170;192;155;land;false;jungle;1
348;164;158;189;land;false;plains;1
349;139;196;187;land;false;urban;1
350;221;140;221;land;false;mountain;1
351;230;84;219;land;false;forest;1
352;248;233;117;land;false;forest;1
353;196;170;137;land;false;mountain;1
354;110;247;253;land;false;urban;1
355;221;174;138;land;false;urban;1
356;244;205;217;land;false;plains;1
357;241;220;241;land;false;urban;1
358;241;31;251;land;false;plains;1
359;224;129;175;land;false;plains;1
360;139;240;152;land;false;plains;1
361;228;151;162;land;true;plains;1
362;249;215;245;land;false;plains;1
363;198;224;97;land;false;forest;1
364;211;79;232;land;true;jungle;1
365;213;70;251;land;false;plains;1
366;230;177;160;land;false;urban;1
367;214;192;237;land;false;plains;1
368;220;128;216;land;true;mountain;1
369;200;155;148;land;true;jungle;1
370;28;243;247;land;false;urban;1
371;170;232;128;land;false;plains;1
372;108;245;192;land;false;plains;1
373;254;245;20;land;false;plains;1
374;245;231;97;land;false;plains;1
375;214;74;237;land;false;mountain;1
376;102;241;197;land;false;plains;1
377;186;187;205;land;false;plains;1
378;222;114;254;land;false;urban;1
379;221;69;251;land;true;mountain;1
380;234;65;218;land;false;forest;1
381;193;232;97;land;false;plains;1
382;188;200;203;land;false;mountain;1
383;142;199;183;land;true;forest;1
384;224;237;247;land;false;plains;1
385;228;101;191;land;false;plains;1
386;191;167;201;land;true;plains;1
387;124;198;181;land;true;mountain;1
388;184;105;213;land;false;plains;1
389;124;239;254;land;false;mountain;1
390;251;236;140;land;false;urban;1
391;237;182;90;land;true;forest;1
392;113;190;205;land;false;jungle;1
393;154;220;187;land;false;plains;1
394;205;140;182;land;false;plains;1
395;211;90;229;land;false;plains;1
396;220;253;209;land;false;plains;1
397;163;198;244;land;true;plains;1
398;205;196;172;land;false;forest;1
399;164;226;160;land;false;mountain;1
400;154;247;144;land;false;plains;1
401;250;211;114;land;true;plains;1
402;251;83;214;land;false;hills;1
403;110;211;186;land;false;plains;1
404;203;222;88;land;true;hills;1
405;186;252;68;land;false;plains;1
406;244;137;154;land;false;hills;1
407;212;203;189;land;false;plains;1
408;183;246;119;land;true;mountain;1
409;125;174;246;land;false;plains;1
410;184;164;196;land;false;plains;1
411;186;194;137;land;true;hills;1
412;231;254;237;land;false;forest;1
413;254;148;209;land;false;plains;1
414;212;189;125;land;false;jungle;1
415;71;214;254;land;false;plains;1
416;222;183;242;land;false;forest;1
417;209;126;245;land;true;mountain;1
418;67;218;247;land;false;forest;1
419;253;241;78;land;true;plains;1
420;217;209;95;land;false;plains;1
421;141;239;136;land;false;plains;1
422;254;40;213;land;true;mountain;1
423;182;186;160;land;false;urban;1
424;240;216;123;land;false;plains;1
425;215;236;114;land;false;plains;1
426;96;253;181;land;false;hills;1
427;115;249;252;land;false;plains;1
428;226;153;188;land;false;plains;1
429;200;173;136;land;false;plains;1
430;182;248;206;land;false;hills;1
431;203;93;238;land;false;plains;1
432;75;243;187;land;false;hills;1
433;236;171;197;land;false;mountain;1
434;209;225;96;land;false;hills;1
435;122;204;212;land;false;urban;1
436;95;254;237;land;true;marsh;1
437;118;136;254;land;true;forest;1
438;215;211;246;land;false;plains;1
439;252;192;145;land;false;plains;1
440;143;227;199;land;false;forest;1
441;152;148;212;land;false;plains;1
442;194;191;238;land;true;forest;1
443;121;229;179;land;false;forest;1
444;127;219;228;land;false;plains;1
445;214;122;235;land;false;forest;1
446;37;253;220;land;false;plains;1
447;114;235;188;land;false;plains;1
448;209;180;112;land;false;plains;1
449;196;160;226;land;false;plains;1
450;229;224;110;land;true;forest;1
451;181;166;181;land;false;plains;1
452;142;234;128;land;false;plains;1
453;245;244;17;land;false;forest;1
454;190;179;161;land;true;forest;1
455;206;241;217;land;false;hills;1
456;174;208;190;land;false;forest;1
457;226;225;151;land;false;forest;1
458;76;228;203;land;false;plains;1
459;190;197;203;land;false;mountain;1
460;209;204;234;land;false;forest;1
461;138;239;165;land;true;hills;1
462;169;238;141;land;false;hills;1
463;236;105;191;land;true;mountain;1
464;128;247;218;land;false;mountain;1
465;206;126;248;land;false;plains;1
466;182;145;240;land;false;marsh;1
467;135;179;229;land;false;urban;1
468;133;216;185;land;false;forest;1
469;198;233;137;land;true;plains;1
470;232;228;104;land;false;forest;1
471;251;218;155;land;false;plains;1
472;167;234;152;land;false;plains;1
473;248;196;163;land;true;mountain;1
474;240;135;154;land;false;mountain;1
475;248;253;130;land;false;urban;1
476;112;176;250;land;false;mountain;1
477;117;242;200;land;false;forest;1
478;243;197;129;land;false;urban;1
479;183;133;200;land;false;plains;1
480;253;235;31;land;false;forest;1
481;120;191;219;land;true;plains;1
482;107;234;250;land;true;plains;1
483;250;146;150;land;false;plains;1
484;228;142;244;land;false;plains;1
485;175;174;214;land;false;urban;1
486;181;91;236;land;false;plains;1
487;165;233;179;land;false;urban;1
488;166;243;121;land;true;hills;1
489;205;248;56;land;false;plains;1
490;215;210;134;land;false;plains;1
491;208;208;136;land;true;plains;1
492;170;212;155;land;false;plains;1
493;169;243;126;land;true;forest;1
494;80;236;207;land;true;forest;1
495;143;128;248;land;false;plains;1
496;202;150;231;land;false;forest;1
497;228;191;108;land;true;plains;1
498;230;120;234;land;false;forest;1
499;200;183;218;land;false;mountain;1
500;226;181;150;land;false;urban;1
501;140;177;214;land;false;plains;1
502;252;232;155;land;true;jungle;1
503;251;213;154;land;false;forest;1
504;226;236;220;land;false;plains;1
505;74;253;216;land;true;plains;1
506;232;250;140;land;false;hills;1
507;214;242;61;land;false;plains;1
508;156;143;221;land;true;plains;1
509;239;114;174;land;false;forest;1
510;225;202;77;land;false;plains;1
511;196;158;196;land;false;forest;1
512;167;251;96;land;false;urban;1
513;90;224;229;land;true;mountain;1
514;226;55;233;land;false;plains;1
515;232;171;195;land;false;plains;1
516;240;161;214;land;true;hills;1
517;208;228;140;land;false;plains;1
518;205;212;118;land;false;plains;1
519;226;162;198;land;true;forest;1
520;240;83;253;land;false;plains;1
521;225;190;206;land;false;plains;1
522;187;183;219;land;false;forest;1
523;196;228;243;land;false;plains;1
524;209;249;115;land;false;forest;1
525;227;87;191;land;false;mountain;1
526;247;211;113;land;false;forest;1
527;154;173;202;land;false;plains;1
528;251;201;94;land;false;plains;1
529;227;208;208;land;false;plains;1
530;108;221;227;land;false;forest;1
531;214;131;253;land;false;plains;1
532;252;210;97;land;false;plains;1
533;154;204;232;land;false;plains;1
534;29;244;246;land;false;plains;1
535;186;201;127;land;false;hills;1
536;146;169;242;land;false;plains;1
537;205;233;184;land;false;plains;1
538;125;240;206;land;true;plains;1
539;175;251;100;land;false;mountain;1
540;183;218;204;land;false;mountain;1
541;229;170;103;land;false;plains;1
542;151;245;223;land;false;plains;1
543;163;193;243;land;false;plains;1
544;197;124;215;land;false;mountain;1
545;239;199;109;land;false;urban;1
546;226;123;177;land;true;urban;1
547;127;151;248;land;true;forest;1
548;132;217;216;land;false;plains;1
549;238;169;212;land;false;mountain;1
550;124;243;148;land;false;urban;1
551;122;179;210;land;true;plains;1
552;214;92;226;land;false;urban;1
553;214;216;109;land;false;plains;1
554;146;221;215;land;false;mountain;1
555;193;135;206;land;true;plains;1
556;246;161;252;land;false;hills;1
557;247;166;252;land;true;hills;1
558;79;248;216;land;false;urban;1
559;59;242;234;land;false;jungle;1
560;230;199;189;land;false;mountain;1
561;105;183;228;land;false;plains;1
562;247;78;229;land;true;mountain;1
563;202;204;169;land;false;plains;1
564;156;126;232;land;false;plains;1
565;140;186;231;land;false;plains;1
566;179;167;246;land;false;urban;1
567;213;215;213;land;false;mountain;1
568;216;207;99;land;false;mountain;1
569;159;148;210;land;false;forest;1
570;247;248;56;land;false;plains;1
571;231;97;237;land;false;plains;1
572;93;212;208;land;false;plains;1
573;110;200;219;land;false;plains;1
574;222;168;118;land;false;plains;1
575;196;199;113;land;false;plains;1
576;164;206;203;land;false;forest;1
577;103;202;229;land;true;plains;1
578;73;237;199;land;false;forest;1
579;158;117;228;land;true;plains;1
580;188;119;239;land;false;mountain;1
581;225;245;250;land;false;mountain;1
582;149;212;188;land;false;plains;1
583;90;226;189;land;false;mountain;1
584;156;223;203;land;false;mountain;1
585;109;234;224;land;false;plains;1
586;172;212;206;land;false;urban;1
587;175;159;229;land;false;jungle;1
588;212;50;250;land;false;plains;1
589;231;185;241;land;false;plains;1
590;242;108;196;land;true;mountain;1
591;252;223;187;land;false;urban;1
592;236;167;114;land;false;plains;1
593;205;181;148;land;false;forest;1
594;133;252;202;land;false;hills;1
595;249;195;224;land;true;plains;1
596;169;179;224;land;true;plains;1
597;235;147;217;land;false;urban;1
598;206;138;198;land;false;urban;1
599;192;164;214;land;false;urban;1
600;169;225;227;land;false;mountain;1
601;59;251;234;land;true;plains;1
602;158;228;206;land;false;plains;1
603;146;208;249;land;true;forest;1
604;244;209;77;land;false;plains;1
605;211;190;142;land;true;jungle;1
606;135;248;242;land;false;urban;1
607;229;78;233;land;false;forest;1
608;163;135;230;land;true;plains;1
609;194;235;219;land;false;plains;1
610;163;235;220;land;false;mountain;1
611;215;182;237;land;false;plains;1
612;230;240;55;land;false;plains;1
613;200;193;180;land;false;forest;1
614;221;198;188;land;false;plains;1
615;234;233;176;land;false;urban;1
616;245;125;196;land;false;plains;1
617;237;99;179;land;false;plains;1
618;233;254;184;land;false;forest;1
619;214;232;61;land;false;urban;1
620;236;224;212;land;true;hills;1
621;246;177;201;land;false;forest;1
622;155;167;205;land;false;forest;1
623;205;240;179;land;true;mountain;1
624;207;127;241;land;false;hills;1
625;216;100;246;land;false;forest;1
626;118;192;211;land;true;mountain;1
627;162;170;190;land;false;mountain;1
628;235;189;82;land;false;mountain;1
629;147;247;130;land;true;plains;1
630;206;111;184;land;false;plains;1
631;119;230;218;land;true;urban;1
632;183;196;136;land;false;mountain;1
633;208;244;65;land;false;plains;1
634;224;254;96;land;true;plains;1
635;188;218;133;land;true;forest;1
636;250;90;227;land;false;plains;1
637;92;244;190;land;false;plains;1
638;252;246;198;land;false;plains;1
639;208;175;200;land;false;mountain;1
640;173;240;216;land;false;plains;1
641;177;221;164;land;false;forest;1
642;127;230;219;land;false;plains;1
643;122;250;169;land;false;plains;1
644;235;220;190;land;false;mountain;1
645;204;242;116;land;true;mountain;1
646;220;106;254;land;false;mountain;1
647;247;46;214;land;false;urban;1
648;227;170;237;land;false;urban;1
649;183;210;229;land;false;plains;1
650;243;96;169;land;false;marsh;1
651;182;164;172;land;false;forest;1
652;92;247;234;land;false;plains;1
653;182;191;129;land;false;plains;1
654;229;228;138;land;false;mountain;1
655;174;155;235;land;false;plains;1
656;170;252;246;land;false;mountain;1
657;197;157;191;land;false;plains;1
658;130;208;241;land;false;plains;1
659;134;236;167;land;false;forest;1
660;166;224;239;land;true;urban;1
661;58;211;237;land;false;jungle;1
662;245;241;207;land;false;forest;1
663;226;188;116;land;false;plains;1
664;186;134;216;land;false;plains;1
665;177;246;236;land;false;plains;1
666;182;192;133;land;false;plains;1
667;114;206;230;land;true;forest;1
668;161;242;250;land;false;urban;1
669;212;130;238;land;true;plains;1
670;235;247;116;land;false;plains;1
671;126;193;215;land;false;plains;1
672;248;35;226;land;false;plains;1
673;254;78;202;land;false;plains;1
674;157;233;197;land;false;forest;1
675;251;164;105;land;false;plains;1
676;250;147;141;land;false;plains;1
677;149;242;229;land;true;hills;1
678;128;254;249;land;true;plains;1
679;242;242;221;land;false;plains;1
680;200;152;200;land;false;plains;1
681;189;237;249;land;false;urban;1
682;178;101;225;land;false;mountain;1
683;203;226;88;land;false;plains;1
684;98;240;250;land;false;forest;1
685;190;210;130;land;false;forest;1
686;251;241;17;land;false;plains;1
687;130;184;187;land;true;hills;1
688;188;116;246;land;false;marsh;1
689;137;162;244;land;false;urban;1
690;178;204;162;land;false;plains;1
691;87;222;195;land;false;jungle;1
692;225;202;179;land;false;plains;1
693;241;224;121;land;false;mountain;1
694;227;238;43;land;false;plains;1
695;139;222;149;land;false;urban;1
696;231;216;85;land;false;plains;1
697;212;190;209;land;true;forest;1
698;234;169;111;land;false;plains;1
699;236;140;154;land;false;plains;1
700;176;172;214;land;false;plains;1
701;142;219;223;land;false;forest;1
702;245;87;236;land;true;plains;1
703;169;183;236;land;true;mountain;1
704;111;242;205;land;false;urban;1
705;207;174;124;land;false;plains;1
706;218;188;202;land;false;urban;1
707;195;202;188;land;false;plains;1
708;175;211;149;land;false;plains;1
709;152;159;197;land;true;plains;1
710;153;241;223;land;false;mountain;1
711;185;224;111;land;false;forest;1
712;131;187;184;land;true;urban;1
713;174;165;196;land;false;hills;1
714;131;198;228;land;false;plains;1
715;164;221;251;land;false;mountain;1
716;156;252;139;land;false;plains;1
717;213;191;233;land;false;plains;1
718;62;243;244;land;false;forest;1
719;202;172;145;land;false;plains;1
720;204;232;248;land;false;urban;1
721;251;166;205;land;false;plains;1
722;211;151;212;land;false;mountain;1
723;214;210;90;land;false;plains;1
724;226;108;222;land;true;plains;1
725;233;146;155;land;false;mountain;1
726;209;233;97;land;false;plains;1
727;128;241;170;land;false;mountain;1
728;98;216;214;land;false;plains;1
729;176;213;157;land;false;forest;1
730;241;39;245;land;false;plains;1
731;248;240;199;land;false;urban;1
732;233;156;144;land;false;urban;1
733;71;248;244;land;false;mountain;1
734;191;173;179;land;false;plains;1
735;217;108;185;land;false;plains;1
736;226;40;239;land;false;plains;1
737;180;250;150;land;false;jungle;1
738;230;225;127;land;false;plains;1
739;252;252;229;land;false;plains;1
740;214;69;218;land;false;plains;1
741;251;157;235;land;false;plains;1
742;216;207;205;land;false;forest;1
743;189;251;151;land;false;plains;1
744;74;219;232;land;false;mountain;1
745;181;112;243;land;true;forest;1
746;236;209;74;land;false;plains;1
747;235;183;155;land;false;plains;1
748;254;235;116;land;false;forest;1
749;224;246;138;land;false;mountain;1
750;242;135;233;land;false;plains;1
751;225;206;148;land;false;plains;1
752;191;228;171;land;false;plains;1
753;209;201;111;land;true;plains;1
754;171;254;145;land;false;forest;1
755;129;230;247;land;false;forest;1
756;156;182;202;land;true;plains;1
757;201;243;182;land;false;urban;1
758;214;142;153;land;true;forest;1
759;214;218;236;land;false;plains;1
760;146;178;200;land;true;marsh;1
761;131;232;219;land;false;plains;1
762;206;230;216;land;false;plains;1
763;218;247;126;land;false;plains;1
764;157;203;155;land;false;plains;1
765;161;229;143;land;true;mountain;1
766;252;99;236;land;false;plains;1
767;242;98;189;land;false;hills;1
768;168;236;201;land;false;marsh;1
769;242;205;95;land;false;plains;1
770;195;201;159;land;false;mountain;1
771;110;231;182;land;false;forest;1
772;111;221;249;land;false;forest;1
773;135;190;184;land;false;hills;1
774;127;187;219;land;false;forest;1
775;130;245;205;land;false;forest;1
776;215;202;119;land;false;plains;1
777;221;175;144;land;false;plains;1
778;186;209;203;land;false;plains;1
779;191;86;226;land;true;plains;1
780;216;154;154;land;false;plains;1
781;119;246;199;land;false;forest;1
782;231;224;199;land;true;plains;1
783;175;175;230;land;false;urban;1
784;121;239;176;land;false;mountain;1
785;216;173;116;land;false;plains;1
786;238;245;62;land;false;plains;1
787;252;238;43;land;false;hills;1
788;197;238;69;land;false;forest;1
789;241;166;108;land;false;plains;1
790;205;231;158;land;false;plains;1
791;228;173;201;land;true;plains;1
792;207;217;213;land;false;plains;1
793;215;64;249;land;false;urban;1
794;226;213;196;land;true;plains;1
795;77;186;253;land;false;mountain;1
796;111;240;179;land;false;urban;1
797;203;70;252;land;false;urban;1
798;206;239;173;land;true;forest;1
799;240;188;195;land;true;plains;1
800;214;168;163;land;true;plains;1
801;230;175;144;land;false;jungle;1
802;253;145;178;land;true;urban;1
803;226;180;118;land;true;forest;1
804;174;156;239;land;false;plains;1
805;132;170;228;land;true;mountain;1
806;248;226;111;land;false;mountain;1
807;234;232;212;land;false;mountain;1
808;231;224;124;land;false;plains;1
809;165;236;219;land;false;forest;1
810;232;186;166;land;true;forest;1
811;246;188;85;land;false;plains;1
812;240;252;87;land;true;forest;1
813;146;245;220;land;false;forest;1
